data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5609242,586,PAK48190,48190,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (Pakistan),GSTA: Government Secondary Teachers Association; Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Badin,Badin,Talhar,24.8833,68.8166,1,Daily Regional Times (Pakistan),Subnational,"On March 16, GSTA along with teachers of secondary schools held protests in Talhar town (Badin, Sindh), demanding the Sindh government to accept their set of demands. [size=large]",0,1563366790,PAK
5609244,586,PAK48192,48192,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (Pakistan),GSTA: Government Secondary Teachers Association; Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Badin,Shaheed Fazal Rahu,Golarchi,24.6457,68.4996,1,Daily Regional Times (Pakistan),Subnational,"On March 16, GSTA along with teachers of secondary schools held protests in Golarchi town (Badin, Sindh), demanding the Sindh government to accept their set of demands. [size=large]",0,1563366790,PAK
5609245,586,PAK48193,48193,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (Pakistan),GSTA: Government Secondary Teachers Association; Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Badin,Tando Bago,Tando Bago,24.7889,68.9655,1,Daily Regional Times (Pakistan),Subnational,"On March 16, GSTA along with teachers of secondary schools held protests in Tando Bago town (Badin, Sindh), demanding the Sindh government to accept their set of demands. [size=large]",0,1563366790,PAK
5609246,586,PAK48194,48194,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (Pakistan),GSTA: Government Secondary Teachers Association; Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Badin,Badin,Badin,24.6566,68.8386,1,Daily Regional Times (Pakistan),Subnational,"On March 16, GSTA along with teachers of secondary schools held protests in Badin city (Badin, Sindh), demanding the Sindh government to accept their set of demands. [size=large]",0,1563366790,PAK
5609252,586,PAK48200,48200,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Sahiwal,Sahiwal,Sahiwal,30.6644,73.1083,1,Dawn (Pakistan),National,"On March 16, divisional and local chapters of Punjab Professors and Lecturers Association (PPLA) staged a protest march at Government Postgraduate College in Sahiwal city (Sahiwal, Punjab), kicking off a protest drive against the Higher Education Department (HED) and Punjab government for failing to fulfill agreed demands for over a year. [size=no report]",0,1563366790,PAK
5016975,404,KEN6855,6855,2019-03-16,2019,1,Protests,Excessive force against protesters,Police Forces of Kenya (2013-),,1,Protesters (Kenya),,6,16,Eastern Africa,Kenya,Kakamega,Lurambi,Sheywe,Kakamega,0.2833,34.7500,1,Kenya Standard,National,16 March: At least five people seriously injured as police tried to disperse demonstrators who were protesting over the killing of a school teacher by the police. [Size=several],0,1552932719,KEN
6077008,760,SYR54184,54184,2019-03-16,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Jisr-Ash-Shugur,35.8143,36.3206,1,Liveuamap,Local partner-New media,"On March 16, 2019, regime forces shelled Jisr-Ash-Shugur in Idleb with 10 rockets, wounding a civilian and damaging schools and civilian properties. No fatalities were reported.",0,1571164571,SYR
5646980,458,MYS288,288,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (Malaysia),,6,,,0,60,South-Eastern Asia,Malaysia,Sarawak,Sibu,Selangau,Balingian,2.9166,112.5333,1,Borneo Post,Subnational,"On 16 March 2016, nearly 500 parents who are members of the Parent-Teacher Association staged a demonstration in front of the school SMK Ulu Banlingian in Balingian town, Sarawak state. They demonstrated over the ongoing water supply problems which affect some 700 people at the school. [size=500]",0,1563908692,MYS
5600358,356,IND48152,48152,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Chandigarh,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,Hindustan Times,National,"On 16 March, hundreds of teachers under the banner of the Chandigarh district council of the Punjab and Chandigarh College Teachers' Union (PCCTU) assembled at DAV College in Chandigarh city, to protest for resolution of their pending issues related to pay. [size=hundreds]",0,1563366773,IND
5953267,356,IND48158,48158,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Muslim Group (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir Images,Subnational,"On 16 Mar, students staged a protest at the Islamia College in Srinagar city (J&K) against summoning of Hurriyat (M) chairman Mirwaiz Umar Farooq by the NIA, the banning of Jamaat-e-Islami and government interference in Islamic affairs. [size=scores]",0,1567539401,IND
6061996,144,SRI3212,3212,2019-03-16,2019,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka); TNA: Tamil National Alliance; Government of Sri Lanka (2015-),6,,,0,60,Southern Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Asia News Network,Regional,"On March 16, Tamil National Alliance (TNA) MPs and former Chief Minister joined a protest held by the Jaffna University students in Jaffna (Jaffna, Northern), demanding an international investigation into alleged war crimes during the last phase of the war. [size=no report]",0,1571164550,LKA
6019826,586,PAK48175,48175,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Pakistan),FFF: Fridays for Future; Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Lahore,Lahore,Lahore-Data Gunj Buksh,31.5656,74.3094,1,Dawn (Pakistan),National,"On March 15, schoolchildren and youth organisations with support from Pakistan Sustainability Network and the Lahore Conservation Society (under the banner of Fridays for Future), participated in a protest at Bagh-i-Jinnah in Data Gunj Buksh town (Lahore, Punjab), to express solidarity with the global 'Youth Strike 4 Climate' protests. [size=no report]",0,1570560909,PAK
6019785,50,BGD14718,14718,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),FFF: Fridays for Future; Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Ramna,23.7333,90.4000,1,Daily Star (Bangladesh),National,"On Mar 15, students of different colleges of Dhaka (assumed under the banner of Fridays for Future) took out a rally and staged a protest demonstration at Shaheed Minar (Ramna, Dhaka) demanding implementation of Paris Climate Accord. [size=300]",0,1570560909,BGD
6019901,356,IND48119,48119,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (India),FFF: Fridays for Future; Students (India),6,,,0,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Hindustan Times,National,"On 15 March, over 300 children from different parts of the national capital New Delhi (assumed under the banner of Fridays for Future) skipped school to protest climate change at Connaught Place's Central Park in New Delhi. [size= over 300 hundred]",0,1570560909,IND
5600399,356,IND48194,48194,2019-03-15,2019,1,Strategic developments,Looting/property destruction,CPI (Maoist): Communist Party of India (Maoist),,2,Police Forces of India (2014-) Central Reserve Police Force,,1,12,Southern Asia,India,Bihar,Gaya,Bankey Bazar,Sondaha,24.5773,84.6209,1,Telegraph (India),National,"On 15 March, Maoists attacked a government middle school at Sondaha (Gaya, Bihar). The school was being set up as a CRPF camp for the upcoming national elections. No encounter with security forces reported.",0,1563366773,IND
5600400,356,IND48195,48195,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,Hindustan Times,National,"On 15 March, students of the Rajiv Gandhi National University of Law in Patiala city (Punjab) gathered and demonstrated on the university campus for the entire night. Students are demanding the reinstatement of six students who were suspended for an earlier protest. [size=no report]",0,1563366773,IND
6012842,566,NIG14233,14233,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Health Workers (Nigeria),6,,,0,60,Western Africa,Nigeria,Cross River,Calabar-Municipal,,Calabar,4.9667,8.3333,1,Daily Post (Nigeria),National,15 March. Health workers protested the non-payment of their salaries at the University of Calabar Teaching Hospital [size=no report],0,1569881462,NGA
6245575,710,SAF10824,10824,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Abbotsford News,International,"15 March. High school learners from all over the world marched for action against global warming. Learners staged a demonstration in Pretoria, calling for action. [size=50].",0,1572403692,ZAF
5295366,710,SAF10827,10827,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,GroundUp,National,"15 March. High school learners marched to the parliament of Cape Town, in protest against climate change. [size=no report]",0,1561469223,ZAF
5295367,710,SAF10828,10828,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,Ethekwini,Durban,-29.8579,31.0292,1,GroundUp,National,"15 March. High school learners marched to the Department of Energy in Durban, in protest against climate change. [size=no report].",0,1561469223,ZAF
6050677,792,TUR7569,7569,2019-03-15,2019,1,Protests,Protest with intervention,Protesters (Turkey),Students (Turkey),6,Police Forces of Turkey (2016-),,1,16,Middle East,Turkey,Istanbul,Fatih,,Beyazit,41.0098,28.9659,1,Liveuamap; Dokuz 8 Haber,Local partner-New media,"On March 15, Police Forces intervened the protests of the students of Istanbul university in the Beyazit Campus, Fatih, Istanbul and detained seven students. The protest was held to commemorate the victims of Halabja chemical attacks of 1988. [size=no report]",0,1571164406,TUR
5640684,792,TUR7573,7573,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,Middle East,Turkey,Istanbul,Sariyer,,Uskumrukoy,41.2203,29.0233,1,Beyaz Gazete,National,"On March 15, a group of residents in Uskumrukoy quarter of Sariyerdistrict, Istanbul, staged a protest claiming that an amount of donation for the construction of a school in the neighborhood was not used for this purpose by Municipality of Sariyer. [size=no report]",0,1563908685,TUR
5587873,50,BGD14719,14719,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Shahbagh,23.7406,90.3943,1,Financial Express (Bangladesh),National,"On Mar 15, students of Dhaka University who were observing hunger strike took out a protest hunger march on campus (Shahbagh, Dhaka) demanding re-election and resignation of all officials involved in Ducsu polls. [size=8]",0,1563366745,BGD
5609229,586,PAK48177,48177,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan); Labour Group (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Bahawalpur,Bahawalpur,Bahawalpur,29.3565,71.6841,1,Dawn (Pakistan),National,"On March 15, teachers and staffs associated with Punjab Education Foundation (PEF) staged a protest at Islamia University's old campus in Bahawalpur city (Bahawalpur, Punjab), demanding opening of admission process and release of financial grants. [size=no report]",0,1563366790,PAK
5600343,356,IND48137,48137,2019-03-15,2019,1,Riots,Mob violence,Rioters (India),Vigilante Group (India),5,Civilians (India),Teachers (India),7,57,Southern Asia,India,Assam,Biswanath,Gohpur,Gohpur,26.8818,93.6156,1,Time8,Subnational,"On March 15, locals assaulted the school headmaster of Kuwarigarh Lps School in Chaidpur area in Gohpur city (Biswanath, Assam), for molesting one of his female students inside the school campus. [size=no report]",0,1563366773,IND
5933313,458,MYS287,287,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Malaysia),PSM: Socialist Party of Malaysia; Penang Forum; Students (Malaysia); Teachers (Malaysia),6,,,0,60,South-Eastern Asia,Malaysia,Penang,Northeast Penang Island,,George Town,5.4112,100.3354,1,Aliran,Other,"On 15 March 2019, several dozen youths, university students, lecturers and activists, including representatives from the Penang Forum, Aliran and PSM, staged a 100-minute demonstration on Sungai Dua Road in George Town, Penang state. They were demonstrating in solidarity with the global Youth Strike for Climate protest. They demanded policies to move the country to a low-carbon economy and to create sustainable mobility. [size=several dozen]",0,1567539377,MYS
5600313,356,IND48107,48107,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (India),AISF: All India Students Federation; Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Salem,Salem,Salem,11.6511,78.1586,1,The Hindu,National,"On 15 Mar, in Salem (Salem, TN), students and the AISF staged a protest at the Government Arts College premises demanding action against the perpetrators of the Pollachi sexual abuse case and condemning the State government and the police for not providing necessary security for women affected in the case. [size=300]",0,1563366773,IND
5600308,356,IND48102,48102,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 15 Mar, in Coimbatore (Coimbatore, TN), students of the Government Arts College formed a human chain demanding fair investigation and action against the perpetrators of the Pollachi sexual abuse case. [size=200]",0,1563366773,IND
5600312,356,IND48106,48106,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Madurai,Madurai,Madurai,9.9174,78.1196,1,Times of India,National,"On 15 Mar, in Madurai (Madurai, TN), students of the American College staged a sit-in protest condemning the Pollachi sexual abuse case and demanding action against the perpetrators. Police personnel were deployed but there was no report of physical contact. [size=no report]",0,1563366773,IND
5600316,356,IND48110,48110,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Women (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Tiruppur,Udumalaipettai,Udumalaipettai,10.5870,77.2444,2,Times of India,National,"On 15 Mar, in Udumalaipettai tehsil (Tiruppur, TN), students of Sri GVG Visalakshi College for Women, Udumalpet Arts College, and Vidyasagar college of arts and science, staged protests separately for the second consecutive day, demanding action against the perpetrators of the Pollachi sexual abuse case. Police personnel were deployed at the campuses to stop entry of any students into the college. [size=no report]",0,1563366773,IND
5600320,356,IND48114,48114,2019-03-15,2019,2,Riots,Mob violence,Rioters (India),Teachers (India); Vigilante Group (India),5,Civilians (India),Tribal Group (India); Students (India),7,57,Southern Asia,India,Telangana,Nalgonda,Miryalaguda,Miryalaguda,16.8603,79.5335,1,Times of India,National,"Between 14-15 Mar, in Miryalgunda (Nalgonda, Telangana), three tribal community students were injured after they were assaulted by four people, including teachers of the Mount Carmel High School, over the former's eve teasing of one of the assailants' daughter. The source did not mention the nature of injury. [size=4]",0,1563366773,IND
5600330,356,IND48124,48124,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,State Times (India),Subnational,"On 15 Mar, the ABVP staged an anti-China protest at Jammu University in Jammu city (J&K), in response to China's decision to veto a move in the UNSC to designate JeM leader Azhar Masood as a 'terrorist'. Protesters advocated for a boycott of Chinese goods. [size=no report]",0,1563366773,IND
6015742,70,BIH313,313,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Bosnia and Herzegovina),Students (Bosnia and Herzegovina); Fridays for Future,6,,,0,60,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,Sarajevo Canton,,Sarajevo,43.8672,18.4008,1,Radio Sarajevo,National,"On March 15, in Sarajevo, Bosnia and Herzegovina students protested over climate change as part of the global protest School Strike 4 Climate. [size=no report]",0,1569958831,BIH
5958101,100,BGR426,426,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Bulgaria),Students (Bulgaria),6,,,0,60,Europe,Bulgaria,Sofia City,Sofia,,Sofia,42.6974,23.3212,1,Dnevnik,National,"On 15 March, about 50 young people [size=50] held a school strike for climate in Sofia under the name ""Fridays for Future"" to express their concern for climate change and ask government for action.",0,1567540512,BGR
6015710,191,HRV229,229,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,Osijek-Baranja,Beli Manastir,,Beli Manastir,45.7700,18.6036,1,Baranja Info,Subnational,"On March 15, in Beli Manastir, Croatia, students protested [size=no report] over climate change as part of the global protest School Strike 4 Climate.",0,1569958831,HRV
6015739,191,HRV231,231,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,Koprivnica-Krizevci,Krizevci,,Krizevci,46.0223,16.5457,1,net.hr,National,"On March 15, in Krizevci, Croatia students protested [size=no report] over climate change as part of the global protest School Strike 4 Climate.",0,1569958831,HRV
6015729,191,HRV232,232,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,Osijek-Baranja,City of Osijek,,Osijek,45.5511,18.6939,1,Index.hr,National,"On March 15, in Osijek, Croatia students protested [size=no report] over climate change as part of the global protest School Strike 4 Climate.",0,1569958831,HRV
6015730,191,HRV233,233,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,Istria,Pula,,Pula,44.8683,13.8481,1,Index.hr,National,"On March 15, in Pula, Croatia students protested [size=no report] over climate change as part of the global protest School Strike 4 Climate.",0,1569958831,HRV
6015699,191,HRV234,234,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,Split-Dalmatia,Split,,Split,43.5139,16.4558,1,24sata.hr; Index.hr,National,"On March 15, in Split, Croatia approximately a thousand students protested [size=1000] over climate change as part of the global protest School Strike 4 Climate.",0,1569958831,HRV
6015731,191,HRV235,235,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,Varazdin,City of Varazdin,,Varazdin,46.3044,16.3378,1,Index.hr,National,"On March 15, in Varazdin, Croatia students protested [size=no report] over climate change as part of the global protest School Strike 4 Climate.",0,1569958831,HRV
6015740,191,HRV236,236,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,Split-Dalmatia,Vis,,Vis,43.0619,16.1831,1,net.hr,National,"On March 15, in Vis, Croatia students protested [size=no report] over climate change as part of the global protest School Strike 4 Climate.",0,1569958831,HRV
6015732,191,HRV237,237,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,City of Zagreb,Zagreb,,Zagreb,45.8000,16.0000,1,Index.hr,National,"On March 15, in Zagreb, Croatia approximately 1500 students protested [size=1500] over climate change as part of the global protest School Strike 4 Climate.",0,1569958831,HRV
6015734,0,XKX197,197,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Kosovo),Students (Kosovo); Fridays for Future,6,,,0,60,Europe,Kosovo,Pristina,Pristina,,Pristina,42.6666,21.1724,1,Kallxo,National,"On March 15, in Pristina, Kosovo, high school students held a protest [size=no report] over inaction of governments regarding climate change. The protest was a part of a global School Strike 4 Climate movement.",0,1569958831,XKX
5536081,642,ROU368,368,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Romania),,6,,,0,60,Europe,Romania,Bucharest City,Bucharest,,Bucharest,44.4333,26.1000,1,Digi24; RFE/RL; News.ro; Agerpres,National-International,"On 15 March, a protest of at least 200 pedestrians and dozens of drivers [size=200] took place in Bucharest's Victory and University Squares. Blocking the streets for 15 minutes, the protesters demanded the government to accelerate the building of highways in Romania.",0,1561483035,ROM
5082780,642,ROU375,375,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Romania),Labour Group (Romania),6,,,0,60,Europe,Romania,Harghita,Miercurea Ciuc,,Miercurea Ciuc,46.3500,25.8000,1,Agerpres,National,"On 15 March, a protest of around 60 drivers [size=60] took place in Miercurea Ciuc. The drivers, employees of driving schools and taxi companies, marched in the city to demand the expansion of the highway network in Eastern Transylvania.",0,1553853273,ROM
5085508,688,SRB694,694,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Serbia),,6,,,0,60,Europe,Serbia,Central Serbia,Nisava,,Nis,43.3234,21.9018,1,Juzne Vesti,Subnational,"On March 15, in Nis, Serbia parents of children attending a local school held a protest [size=no report] demanding higher security for their children.",0,1553853276,SRB
5605399,524,NEP4988,4988,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Nepal),Teachers (Nepal); Women (Nepal),6,,,0,60,Southern Asia,Nepal,Central,Bagmati,Kathmandu,Kirtipur,27.6768,85.2842,1,People's Review Weekly (Nepal),National,"On March 15, women teachers protested by padlocking the offices of the Vice Chancellor and the Registrar of Tribhuwan University in Kirtipur city (Kathmandu district, Bagmati), demanding at least 33 per cent reservation for women teachers in the leadership position in all TU campuses. [size=no report]",0,1563366785,NPL
6159600,716,ZIM6258,6258,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Zimbabwe),Students (Zimbabwe); Women (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Mashonaland East,Murehwa,Murehwa RDC,Macheke,-18.1500,31.8500,1,Bulawayo24,National,"On March 15th, in Macheke, girls from the Monte Cassino High School, protested against corporal punishment by teachers, confiscation of their laptops as punishment and sexual harassment",0,1571699412,ZWE
6028307,356,IND48099,48099,2019-03-15,2019,1,Protests,Protest with intervention,Protesters (India),Students (India); SFI: Students Federation of India; Women (India),6,Police Forces of India (2014-),,1,16,Southern Asia,India,Tamil Nadu,Pudukkottai,Pudukkottai,Pudukkottai,10.3812,78.8214,1,Times of India; Asian News International,National,"On 15 Mar, in Pudukkottai (Pudukkottai, TN), a police superintendent slapped and beat up an SFI student after an altercation during a demonstration in front of Government Arts College for Women against the Pollachi sexual abuse case. The student suffered abdomen injuries. Police took him to custody and forcibly detained the others, mostly women. [size=no report]",0,1571164376,IND
6310013,191,HRV230,230,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (Croatia),Students (Croatia); Fridays for Future,6,,,0,60,Europe,Croatia,Dubrovnik-Neretva,Korcula,,Korcula,42.9604,17.1353,1,Slobodna Dalmacija,National,"On March 15, in Korcula, Croatia, approximately 40 students protested [size=40] over climate change as part of the global protest School Strike 4 Climate.",0,1572403780,HRV
6020029,356,IND48202,48202,2019-03-15,2019,1,Protests,Peaceful protest,Protesters (India),FFF: Fridays for Future; Students (India); Teachers (India),6,,,0,60,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Telegraph (India),National,"On March 15, students and teachers took a protest march in Jadavpur University in Kolkata city (Kolkata, West Bengal), to create awareness about global warming, as a part of a worldwide demonstration called by Fridays for Future. [size=at least 40]",0,1570560909,IND
5600390,356,IND48185,48185,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 14 Mar, in Coimbatore (Coimbatore, TN), students of the Government Arts College and Government Law College staged separate protests demanding action against the perpetrators of the Pollachi sexual abuse case. Police filed a First Investigation Report (FIR) against 167 students but no physcal contact was reported. [size=670]",0,1563366773,IND
5270224,288,GHA739,739,2019-03-14,2019,1,Riots,Violent demonstration,Rioters (Ghana),Students (Ghana),5,Police Forces of Ghana (2017-),,1,15,Western Africa,Ghana,Central,Awutu Efutu Senya,,Winneba,5.3436,-0.6230,1,3 News,National,14 March. The peaceful student demonstration at the University campus in Winneba against the dismissal of lecturers turned violent when rioters started to destroy property and threw stones at police forces. Police responded with teargas and warning shots. 10 people were injured.,0,1561469145,GHA
5016974,404,KEN6854,6854,2019-03-14,2019,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Teachers (Kenya),7,17,Eastern Africa,Kenya,Kakamega,Lurambi,Sheywe,Kakamega,0.2833,34.7500,1,Kenya Standard,National,14 March: A police officer shot and killed a school teacher in Kakamega for unknown reason,1,1552932719,KEN
5016998,450,MAG1224,1224,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (Madagascar),SECES: Union of Researching Teachers and Teaching Researchers; Teachers (Madagascar),6,,,0,60,Eastern Africa,Madagascar,Analamanga,Antananarivo Renivohitra,,University of Antananarivo,-18.9153,47.5562,1,La Gazette (Madagascar),National,14 March. SECES researchers continue to protest at the University of Antananarivo in Antananarivo Renivohitra over working conditions and wages. [size=140],0,1552932719,MDG
5017109,566,NIG14232,14232,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (Nigeria),NASU: Non-Academic Staff Union; Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Enugu,Nsukka,,Nsukka,6.8561,7.3927,1,Vanguard (Nigeria),National,14 March. The non-teaching staff union (NASU) of the University of Nigeria in Nsukke protested the non-payment of their February salaries [size=no report],0,1552932719,NGA
5017186,710,SAF10818,10818,2019-03-14,2019,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa),5,,,0,50,Southern Africa,South Africa,Eastern Cape,OR Tambo,King Sabata Dalindyebo,Mthatha,-31.5889,28.7844,1,Daily Dispatch (South Africa),National,"14 March. Students from the Walter Sisulu University demonstrated over NSFAS allowances, demanding the money to be paid directly into students' accounts. Roads were blocked with burning objects [size=no report].",0,1552932719,ZAF
6120325,710,SAF10819,10819,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Ga-Rankuwa,-25.6169,27.9947,1,Pretoria News,Subnational,"14 March. Protest action broke out at the Sefako Makgatho Health Science University, Ga-Rankuwa during a mass meeting held by the Student Representative Council. Students felt that the meeting have been adjourned before grievances were listened to. [size=no report].",0,1571164634,ZAF
5826340,729,SUD12168,12168,2019-03-14,2019,1,Riots,Violent demonstration,Rioters (Sudan),Students (Sudan),5,Police Forces of Sudan (1989-),,1,15,Northern Africa,Sudan,Central Darfur,Zalingei,,Zalingei,12.9000,23.4811,1,Radio Dabanga,National,"On March 14th, students from Jebel Marra (who were sitting exams in Zalingei) rioted, and burned down several school buildings in Zalingei (Central Darfur). The motive is unclear. Security forces (coded as police) arrested four students. [size=no report]",0,1567462227,SDN
6159640,800,UGA5397,5397,2019-03-14,2019,1,Riots,Violent demonstration,Rioters (Uganda),Students (Uganda),5,Police Forces of Uganda (1986-),,1,15,Eastern Africa,Uganda,Kabale,Kabale Municipality,Kabale Northern Division,Kigezi High School,-1.2403,29.9831,1,URN (Uganda),National,"On March 14th, students rioted at Kigezi High School (Kabale district), over a dispute surrounding participation in a football tournament, amidst financial problems at the school. Students reportedly attacked a teacher, and threw stones at riot police. Police used tear gas and live ammunition against the students, though no injuries are reported in the source.[size=no report]",0,1571699413,UGA
6045596,760,SYR54307,54307,2019-03-14,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Aleppo,Al Bab,Al Bab,Al Bab,36.3697,37.5149,1,Liveuamap; SOHR,Local partner-New media,"On March 14, 2019, an IED attached to a motorcycle by an unidentified armed group detonated at the 8th Azar roundabout near a school in Al Bab city in eastern Aleppo countryside, wounding 2 civilians. No fatalities were reported.",0,1571164399,SYR
